,open,high,low,close,volume
2020-01-01 00:00:00+00:00,99.51884114484793,99.83836622336094,98.91350940325238,99.51884114484793,317.0
2020-01-01 01:00:00+00:00,99.51884114484793,99.08267485803002,98.50045399319184,98.72422574747104,806.0
2020-01-01 02:00:00+00:00,98.72422574747104,98.59149753730702,98.51409993508675,98.57520877421389,715.0
2020-01-01 03:00:00+00:00,98.57520877421389,99.03698088526043,98.67969335837716,98.8274759170532,609.0
2020-01-01 04:00:00+00:00,98.8274759170532,99.70111582128771,99.32047874337741,99.509103836547,924.0
2020-01-01 05:00:00+00:00,99.509103836547,99.71348752824784,99.23719637806472,99.57492767614008,610.0
2020-01-01 06:00:00+00:00,99.57492767614008,99.51015082231739,99.07831934308328,99.24333928381834,160.0
2020-01-01 07:00:00+00:00,99.24333928381834,98.83192213888614,98.75379994867579,98.77247107061177,635.0
2020-01-01 08:00:00+00:00,98.77247107061177,99.50579884776401,98.97778938021374,99.22171853305252,199.0
2020-01-01 09:00:00+00:00,99.22171853305252,100.82868182112746,99.94086963698403,100.20258835882767,828.0
2020-01-01 10:00:00+00:00,100.20258835882767,100.4287421279125,99.91315163605015,100.3662496243345,374.0
2020-01-01 11:00:00+00:00,100.3662496243345,99.97108641828522,99.1645835804965,99.62625242591605,802.0
2020-01-01 12:00:00+00:00,99.62625242591605,99.36761340721353,98.80384029442057,99.05129330265439,928.0
2020-01-01 13:00:00+00:00,99.05129330265439,100.42840536255422,99.95788673150298,100.01130475605386,338.0
2020-01-01 14:00:00+00:00,100.01130475605386,100.32493385564118,100.06303800827683,100.13303422035902,913.0
2020-01-01 15:00:00+00:00,100.13303422035902,99.31088708597483,98.35860351662342,99.09375331489527,426.0
2020-01-01 16:00:00+00:00,99.09375331489527,99.44106659789493,98.68523820546667,99.04353559920506,434.0
2020-01-01 17:00:00+00:00,99.04353559920506,98.50465529155225,98.24830706120909,98.3456000151382,998.0
2020-01-01 18:00:00+00:00,98.3456000151382,98.75142886019323,97.91609291296737,97.96802715870128,941.0
2020-01-01 19:00:00+00:00,97.96802715870128,98.07146335624309,97.02550852029016,97.67522366473516,854.0
2020-01-01 20:00:00+00:00,97.67522366473516,97.85181118361098,97.01551836680969,97.24723564175581,136.0
2020-01-01 21:00:00+00:00,97.24723564175581,97.89060345250681,97.35465664013185,97.57926272396779,586.0
2020-01-01 22:00:00+00:00,97.57926272396779,97.69824864581558,97.48869135353665,97.54141114081261,269.0
2020-01-01 23:00:00+00:00,97.54141114081261,97.32493010367965,97.15846319706225,97.18775238599305,388.0
2020-01-02 00:00:00+00:00,97.18775238599305,97.96481623376746,97.14542962787829,97.43353508192732,492.0
2020-01-02 01:00:00+00:00,97.43353508192732,98.09213715704972,97.32229740172389,97.93144826616411,910.0
2020-01-02 02:00:00+00:00,97.93144826616411,96.96890736948887,96.65055356306387,96.94563424332071,819.0
2020-01-02 03:00:00+00:00,96.94563424332071,97.16064421573678,96.40971156638106,96.79159616750141,354.0
2020-01-02 04:00:00+00:00,96.79159616750141,96.22524779907368,96.13278479302656,96.203147753875,958.0
2020-01-02 05:00:00+00:00,96.203147753875,96.31941981845223,95.96252256482525,96.09925461895779,516.0
2020-01-02 06:00:00+00:00,96.09925461895779,95.53745595337638,95.0948286919729,95.32560337090547,729.0
2020-01-02 07:00:00+00:00,95.32560337090547,95.55228928732826,94.90612915175971,95.33801760732803,634.0
2020-01-02 08:00:00+00:00,95.33801760732803,95.32868022210933,94.70282328695166,95.31528616270158,242.0
2020-01-02 09:00:00+00:00,95.31528616270158,95.23159675804911,94.91822303832338,95.13268351212649,790.0
2020-01-02 10:00:00+00:00,95.13268351212649,94.76526076233468,94.12066461738748,94.50392760905434,601.0
2020-01-02 11:00:00+00:00,94.50392760905434,94.66406784334401,93.77600014411912,94.26621341077049,736.0
2020-01-02 12:00:00+00:00,94.26621341077049,93.66225712877592,92.97588448514618,93.61141606975306,110.0
2020-01-02 13:00:00+00:00,93.61141606975306,93.35614007096058,92.58735910058506,92.79829082203022,718.0
2020-01-02 14:00:00+00:00,92.79829082203022,92.94483146266465,92.74916927493369,92.93316226150615,254.0
2020-01-02 15:00:00+00:00,92.93316226150615,92.62713686520593,91.33397841730527,92.26755229877134,286.0
2020-01-02 16:00:00+00:00,92.26755229877134,93.3107890086393,92.93594482610627,92.96972995947831,896.0
2020-01-02 17:00:00+00:00,92.96972995947831,93.79467689910383,92.80446511268534,93.39968255300262,404.0
