,open,high,low,close,volume
2020-01-01 00:00:00+00:00,101.09605393597445,101.1021224379394,101.08557148264171,101.09605393597445,860.0
2020-01-01 01:00:00+00:00,101.09605393597445,99.3922655634311,99.17857245647083,99.24905478985563,233.0
2020-01-01 02:00:00+00:00,99.24905478985563,99.83937096253028,99.58812224432275,99.82389317504094,953.0
2020-01-01 03:00:00+00:00,99.82389317504094,100.00558426079186,99.64945123724846,99.8656755116375,307.0
2020-01-01 04:00:00+00:00,99.8656755116375,100.66520324560118,100.55593245247411,100.65662552614614,192.0
2020-01-01 05:00:00+00:00,100.65662552614614,101.32967512869669,100.68755888817363,100.88800307614518,553.0
2020-01-01 06:00:00+00:00,100.88800307614518,102.09735872819849,101.88881007919855,101.9843582526969,669.0
2020-01-01 07:00:00+00:00,101.9843582526969,102.24913076560772,101.86773584125922,102.00340450818794,586.0
2020-01-01 08:00:00+00:00,102.00340450818794,101.70423111149702,101.3845087228989,101.69366684149246,510.0
2020-01-01 09:00:00+00:00,101.69366684149246,102.1462852918133,101.76825836056207,102.0419577942963,465.0
2020-01-01 10:00:00+00:00,102.0419577942963,102.59410442692064,102.105971028525,102.30122191109893,198.0
2020-01-01 11:00:00+00:00,102.30122191109893,102.30420264654295,101.7321248803546,102.08711829665693,137.0
2020-01-01 12:00:00+00:00,102.08711829665693,102.32672133417735,101.90926405623053,101.93873600346402,863.0
2020-01-01 13:00:00+00:00,101.93873600346402,102.45406573800359,101.79447727521456,102.37040041037521,212.0
2020-01-01 14:00:00+00:00,102.37040041037521,103.00942906900953,102.7769674158454,102.7929900066924,995.0
2020-01-01 15:00:00+00:00,102.7929900066924,102.94348177843364,102.35854625000977,102.49662946855129,626.0
2020-01-01 16:00:00+00:00,102.49662946855129,102.44026210754751,102.15302076159954,102.2760012341393,840.0
2020-01-01 17:00:00+00:00,102.2760012341393,101.47925665907647,101.11731360950141,101.19192700038738,107.0
