,open,high,low,close,volume
2020-01-01 00:00:00+00:00,99.99590393208068,100.02123554140393,99.85573127712233,99.99590393208068,494.0
2020-01-01 01:00:00+00:00,99.99590393208068,101.18700476082988,100.26260309244269,100.62358990746363,690.0
2020-01-01 02:00:00+00:00,100.62358990746363,101.2031780052943,100.83750154374452,101.06854296023671,496.0
2020-01-01 03:00:00+00:00,101.06854296023671,101.99498896139468,101.39371623381352,101.50291688522671,686.0
2020-01-01 04:00:00+00:00,101.50291688522671,102.53649210305177,102.238155923389,102.47418261922715,609.0
2020-01-01 05:00:00+00:00,102.47418261922715,102.01554530480911,101.48450936727563,101.75084773363936,354.0
2020-01-01 06:00:00+00:00,101.75084773363936,101.41275995457475,101.23738033838056,101.37467445099354,948.0
2020-01-01 07:00:00+00:00,101.37467445099354,100.7589759367392,100.40380852472606,100.58227652403046,841.0
2020-01-01 08:00:00+00:00,100.58227652403046,101.15728575770014,100.49178513372091,100.51762501926164,544.0
2020-01-01 09:00:00+00:00,100.51762501926164,101.24956563930154,100.82532640607837,101.11688321245185,112.0
2020-01-01 10:00:00+00:00,101.11688321245185,101.57748287561532,101.0305237947197,101.10371448068963,194.0
2020-01-01 11:00:00+00:00,101.10371448068963,101.58565862895465,101.29608946590409,101.40124252056816,992.0
2020-01-01 12:00:00+00:00,101.40124252056816,100.31813422488692,99.96544465028083,100.25478132206217,556.0
2020-01-01 13:00:00+00:00,100.25478132206217,100.99131184566828,100.20921856070402,100.34301982158917,488.0
2020-01-01 14:00:00+00:00,100.34301982158917,99.85113234425947,99.19880077169542,99.7988538708336,993.0
2020-01-01 15:00:00+00:00,99.7988538708336,101.30931117818066,100.4185382344127,100.86408750318128,945.0
2020-01-01 16:00:00+00:00,100.86408750318128,102.03789973986726,101.18149139540323,101.39619694905655,261.0
2020-01-01 17:00:00+00:00,101.39619694905655,102.36276497422338,101.68697708273255,101.96580663901138,279.0
2020-01-01 18:00:00+00:00,101.96580663901138,102.17250021659792,101.9103188969292,101.93109366151079,338.0
2020-01-01 19:00:00+00:00,101.93109366151079,102.51597027537393,102.19537948273255,102.29881102607885,881.0
2020-01-01 20:00:00+00:00,102.29881102607885,102.73275569648816,102.61979850394896,102.69354512331155,205.0
2020-01-01 21:00:00+00:00,102.69354512331155,102.50031774590387,102.07602405265308,102.4869035234592,328.0
2020-01-01 22:00:00+00:00,102.4869035234592,102.33965296085488,101.91061212727654,102.1884803021617,112.0
2020-01-01 23:00:00+00:00,102.1884803021617,102.19040334731665,102.08089732545787,102.11961663211757,877.0
2020-01-02 00:00:00+00:00,102.11961663211757,101.80166567447107,101.17585404693467,101.75634542650731,875.0
2020-01-02 01:00:00+00:00,101.75634542650731,101.64590274803744,101.30355648160432,101.3997417760044,770.0
2020-01-02 02:00:00+00:00,101.3997417760044,101.94384481169601,101.11984095584258,101.22971655064202,878.0
2020-01-02 03:00:00+00:00,101.22971655064202,101.08395487174518,100.28765566300623,100.79266591433195,908.0
2020-01-02 04:00:00+00:00,100.79266591433195,101.41955965650412,100.9868917228068,101.2524625858992,437.0
2020-01-02 05:00:00+00:00,101.2524625858992,100.57393353091497,100.15778938884932,100.29481078562193,711.0
2020-01-02 06:00:00+00:00,100.29481078562193,101.16358964669257,100.63467980922204,100.78894806279135,137.0
2020-01-02 07:00:00+00:00,100.78894806279135,100.64549985388156,100.04190648185917,100.41360818063627,197.0
2020-01-02 08:00:00+00:00,100.41360818063627,100.34439919394055,99.32617349290463,100.08604420721981,787.0
2020-01-02 09:00:00+00:00,100.08604420721981,99.52917433086031,99.18331522812238,99.27553592210033,174.0
2020-01-02 10:00:00+00:00,99.27553592210033,99.38609463926609,98.62078862645964,99.18899065079096,110.0
2020-01-02 11:00:00+00:00,99.18899065079096,99.18726743169627,98.88923711851432,99.04039374523053,707.0
2020-01-02 12:00:00+00:00,99.04039374523053,99.19932281759786,99.03938560692835,99.15526724355337,244.0
2020-01-02 13:00:00+00:00,99.15526724355337,99.4956805970758,98.72447534486979,98.8350026659984,794.0
2020-01-02 14:00:00+00:00,98.8350026659984,99.01892147436826,98.8505397669814,98.89125637358049,491.0
2020-01-02 15:00:00+00:00,98.89125637358049,100.04446978373042,99.96978024352383,99.98307147645795,869.0
2020-01-02 16:00:00+00:00,99.98307147645795,100.35813005942076,100.2099106719409,100.2284712931301,539.0
2020-01-02 17:00:00+00:00,100.2284712931301,100.36037221768201,99.60704798206314,99.88425727083667,719.0
2020-01-02 18:00:00+00:00,99.88425727083667,100.57002814468288,99.72305730513835,100.45612302797987,630.0
2020-01-02 19:00:00+00:00,100.45612302797987,100.83730806566983,99.57880406747485,100.37884234759838,975.0
2020-01-02 20:00:00+00:00,100.37884234759838,101.13610637394532,100.65771343244612,100.73516702845713,311.0
2020-01-02 21:00:00+00:00,100.73516702845713,101.13593107797432,100.58251256335058,101.10281548582574,367.0
2020-01-02 22:00:00+00:00,101.10281548582574,101.10754367159234,100.6063241875786,100.86817605576918,884.0
2020-01-02 23:00:00+00:00,100.86817605576918,99.71263026625412,99.62638047735506,99.7100035572536,406.0
2020-01-03 00:00:00+00:00,99.7100035572536,99.50790289314824,99.17714299762095,99.50141138330063,908.0
2020-01-03 01:00:00+00:00,99.50141138330063,100.0339059109844,99.4713739995768,99.83228463758037,151.0
2020-01-03 02:00:00+00:00,99.83228463758037,99.70323454505059,99.19840778745896,99.60421839366033,809.0
2020-01-03 03:00:00+00:00,99.60421839366033,100.05638747856851,99.7797058719989,99.86759998259015,864.0
2020-01-03 04:00:00+00:00,99.86759998259015,100.73741583297073,99.8469789214168,100.45532420558614,474.0
2020-01-03 05:00:00+00:00,100.45532420558614,100.8597650869221,99.6255279472051,100.12885615654768,315.0
2020-01-03 06:00:00+00:00,100.12885615654768,101.16249801462061,100.65540468666362,100.86766720807246,228.0
2020-01-03 07:00:00+00:00,100.86766720807246,101.8828304293741,101.77836744424773,101.84074988508534,747.0
2020-01-03 08:00:00+00:00,101.84074988508534,102.8348239132868,102.29633400517736,102.4881774516078,386.0
2020-01-03 09:00:00+00:00,102.4881774516078,103.19207556494688,102.90700469623977,103.18745515598415,689.0
2020-01-03 10:00:00+00:00,103.18745515598415,103.97894132991205,103.55623911202443,103.84553302465002,886.0
2020-01-03 11:00:00+00:00,103.84553302465002,105.69192289054472,104.95375041747073,105.19825646099271,765.0
2020-01-03 12:00:00+00:00,105.19825646099271,106.20012205202706,105.03289444389195,105.30977300377728,130.0
2020-01-03 13:00:00+00:00,105.30977300377728,105.78967303248706,105.27199471907912,105.31102345348803,561.0
2020-01-03 14:00:00+00:00,105.31102345348803,105.73106598786885,105.655316975128,105.67288783660217,371.0
2020-01-03 15:00:00+00:00,105.67288783660217,105.67407717792601,104.96389367946858,105.12797076541581,180.0
2020-01-03 16:00:00+00:00,105.12797076541581,104.99562148907766,103.78015186093567,104.19606470648509,215.0
2020-01-03 17:00:00+00:00,104.19606470648509,103.76145749878017,103.21944248206715,103.66685992290905,879.0
2020-01-03 18:00:00+00:00,103.66685992290905,104.19806201985689,103.63132476537619,103.89039913299465,674.0
2020-01-03 19:00:00+00:00,103.89039913299465,104.4764355228461,104.01109168706671,104.17423113744363,965.0
2020-01-03 20:00:00+00:00,104.17423113744363,103.31796258342472,102.79257250523288,103.25241590646857,482.0
2020-01-03 21:00:00+00:00,103.25241590646857,102.16170283368201,101.72274898046345,102.12233768134347,194.0
2020-01-03 22:00:00+00:00,102.12233768134347,102.23198148217594,101.62263248845322,101.93265233559713,877.0
