,open,high,low,close,volume
2020-01-01 00:00:00+00:00,100.00073809201449,100.45428694548362,99.50890029255154,100.00073809201449,386.0
2020-01-01 01:00:00+00:00,100.00073809201449,100.346691785062,100.00578388025042,100.17998541451958,979.0
2020-01-01 02:00:00+00:00,100.17998541451958,100.0330407390299,99.99896060145593,100.01550270130224,855.0
2020-01-01 03:00:00+00:00,100.01550270130224,99.6549652131809,99.38862471012278,99.48114759804788,319.0
2020-01-01 04:00:00+00:00,99.48114759804788,99.39884467316834,98.69903981779242,99.20834512694485,928.0
2020-01-01 05:00:00+00:00,99.20834512694485,99.09416869729871,98.50382298652934,98.61335719394697,879.0
2020-01-01 06:00:00+00:00,98.61335719394697,98.80144954677355,98.46948622138596,98.64944335550543,984.0
2020-01-01 07:00:00+00:00,98.64944335550543,99.47383767033133,99.19430886841714,99.45357250283814,462.0
2020-01-01 08:00:00+00:00,99.45357250283814,99.26210314435316,98.48174408976861,99.15824859170735,916.0
2020-01-01 09:00:00+00:00,99.15824859170735,99.11867967532555,98.68550160717427,98.7859636518154,380.0
2020-01-01 10:00:00+00:00,98.7859636518154,99.09992734916747,98.81067759547665,99.0798688819265,420.0
2020-01-01 11:00:00+00:00,99.0798688819265,99.5560984971636,99.17970177026342,99.29400108682255,554.0
2020-01-01 12:00:00+00:00,99.29400108682255,99.47501081027254,99.17696565332155,99.35724963622128,425.0
2020-01-01 13:00:00+00:00,99.35724963622128,98.86714158429652,98.79450601790127,98.79896880939636,107.0
2020-01-01 14:00:00+00:00,98.79896880939636,98.8477280213501,98.554377691847,98.7814177159184,746.0
2020-01-01 15:00:00+00:00,98.7814177159184,99.23147794299283,98.37047427379711,99.19859963259337,498.0
2020-01-01 16:00:00+00:00,99.19859963259337,98.86997416784601,98.35470994018033,98.39207090422232,835.0
2020-01-01 17:00:00+00:00,98.39207090422232,98.18812095318772,97.95454140344376,98.11750144759819,279.0
2020-01-01 18:00:00+00:00,98.11750144759819,97.2330864591639,96.77212921614742,96.97676780371768,304.0
2020-01-01 19:00:00+00:00,96.97676780371768,96.46842066961548,95.69282609774369,96.2030451598467,741.0
2020-01-01 20:00:00+00:00,96.2030451598467,95.32918374014112,94.75749043344271,95.09800413717166,728.0
2020-01-01 21:00:00+00:00,95.09800413717166,95.13006348271706,94.86318060810298,94.95694945852685,552.0
