,open,high,low,close,volume
2020-01-01 00:00:00+00:00,101.22455147283111,101.624107225,101.00972245757879,101.22455147283111,761.0
2020-01-01 01:00:00+00:00,101.22455147283111,99.73714463691252,99.61221782692384,99.6911524540426,874.0
2020-01-01 02:00:00+00:00,99.6911524540426,100.37480111966683,99.8311533933141,99.94201176207807,948.0
2020-01-01 03:00:00+00:00,99.94201176207807,99.7399264923265,99.58020574502369,99.6013499984013,219.0
2020-01-01 04:00:00+00:00,99.6013499984013,99.54711689504259,98.97955810946982,99.32976042313504,889.0
2020-01-01 05:00:00+00:00,99.32976042313504,99.62925061335174,98.9817597152,99.20040212528119,177.0
2020-01-01 06:00:00+00:00,99.20040212528119,98.41696349264224,97.71172202587402,97.98841044779283,718.0
2020-01-01 07:00:00+00:00,97.98841044779283,98.1434838725721,97.63696612192908,97.84925102120631,534.0
2020-01-01 08:00:00+00:00,97.84925102120631,97.5667682359218,97.25161789321172,97.33012317544136,196.0
2020-01-01 09:00:00+00:00,97.33012317544136,99.67061841944751,98.88834383812815,99.32392288542829,716.0
2020-01-01 10:00:00+00:00,99.32392288542829,99.62237256726874,99.24404927840303,99.45939485336504,857.0
2020-01-01 11:00:00+00:00,99.45939485336504,99.48031662201733,98.9650645700319,99.24781637676008,830.0
2020-01-01 12:00:00+00:00,99.24781637676008,99.31305152660366,98.80035845019884,99.07904392586927,840.0
2020-01-01 13:00:00+00:00,99.07904392586927,99.12808346139944,98.44810664523496,98.6782161182039,279.0
2020-01-01 14:00:00+00:00,98.6782161182039,98.11447984448907,97.72721246197209,98.04512578748083,428.0
2020-01-01 15:00:00+00:00,98.04512578748083,98.41790874346904,97.67689572185876,97.81064520114003,483.0
2020-01-01 16:00:00+00:00,97.81064520114003,98.71248682633059,97.81788442311925,98.0998124342441,575.0
2020-01-01 17:00:00+00:00,98.0998124342441,98.1683029307398,97.94103230074519,97.95668027030008,507.0
2020-01-01 18:00:00+00:00,97.95668027030008,98.82577395421194,98.190321918587,98.53133549207594,561.0
2020-01-01 19:00:00+00:00,98.53133549207594,98.51433399792144,98.0915769389006,98.411454214636,374.0
2020-01-01 20:00:00+00:00,98.411454214636,98.56174324592457,97.87515790030756,98.426009953682,822.0
