,open,high,low,close,volume
2020-01-01 00:00:00+00:00,98.95704016090187,99.16383916094897,98.78016287153189,98.95704016090187,472.0
2020-01-01 01:00:00+00:00,98.95704016090187,98.4786290356766,98.13189364460335,98.15505448499319,703.0
2020-01-01 02:00:00+00:00,98.15505448499319,97.8777380125438,97.16842246394481,97.3383904598542,872.0
2020-01-01 03:00:00+00:00,97.3383904598542,97.5114264383724,96.75918496994795,97.12742018108716,320.0
2020-01-01 04:00:00+00:00,97.12742018108716,95.89689924174405,95.52391573113046,95.73987123326913,512.0
2020-01-01 05:00:00+00:00,95.73987123326913,95.85639715691636,95.54616456024756,95.62653291561837,768.0
2020-01-01 06:00:00+00:00,95.62653291561837,95.52303942510825,94.71025316383489,95.05219537876056,650.0
2020-01-01 07:00:00+00:00,95.05219537876056,95.78819365611365,95.34412435345983,95.58835548971855,387.0
2020-01-01 08:00:00+00:00,95.58835548971855,96.38600156091098,95.80801836673895,96.16246383226608,549.0
2020-01-01 09:00:00+00:00,96.16246383226608,97.46056826373118,96.63563144573746,96.99781876974954,179.0
2020-01-01 10:00:00+00:00,96.99781876974954,97.584259539232,97.33821506338222,97.45830083760636,490.0
2020-01-01 11:00:00+00:00,97.45830083760636,97.78219622634916,97.30129981562061,97.426482970352,532.0
2020-01-01 12:00:00+00:00,97.426482970352,98.08905565858133,97.64577195909578,97.94235936371835,956.0
2020-01-01 13:00:00+00:00,97.94235936371835,98.92025454592833,98.4548958991705,98.84564805754866,204.0
2020-01-01 14:00:00+00:00,98.84564805754866,98.73951488778604,98.2904040152556,98.45349133749842,788.0
2020-01-01 15:00:00+00:00,98.45349133749842,99.09398682398542,98.18834937911858,98.81970202499653,774.0
2020-01-01 16:00:00+00:00,98.81970202499653,99.10359307751884,98.16454323931471,98.79409772837002,170.0
2020-01-01 17:00:00+00:00,98.79409772837002,99.92609941204663,99.60941076834746,99.65810776361917,920.0
2020-01-01 18:00:00+00:00,99.65810776361917,99.64041149129586,99.02380289110361,99.15597075156106,776.0
2020-01-01 19:00:00+00:00,99.15597075156106,99.34296276009701,98.95909440398563,98.97504278582174,569.0
2020-01-01 20:00:00+00:00,98.97504278582174,99.21560351759643,99.03452026537043,99.1924459417234,325.0
2020-01-01 21:00:00+00:00,99.1924459417234,99.62461843944114,98.76633711511724,99.34731210193601,800.0
2020-01-01 22:00:00+00:00,99.34731210193601,99.33381389440054,98.33570167531525,98.36364332446742,859.0
2020-01-01 23:00:00+00:00,98.36364332446742,98.837740382449,98.34827600138507,98.57973646380985,562.0
2020-01-02 00:00:00+00:00,98.57973646380985,98.6334448053176,98.36050193183596,98.50863784409967,206.0
2020-01-02 01:00:00+00:00,98.50863784409967,98.83043424502202,97.97655482666056,98.36478913457873,892.0
2020-01-02 02:00:00+00:00,98.36478913457873,98.36537858315334,97.94213818910075,98.27160813737736,804.0
2020-01-02 03:00:00+00:00,98.27160813737736,98.58036908619128,98.1645264027679,98.40299116042429,298.0
2020-01-02 04:00:00+00:00,98.40299116042429,97.34964394153398,97.22954127114832,97.3131537635515,757.0
2020-01-02 05:00:00+00:00,97.3131537635515,98.63299589550779,97.80395282430715,98.24463370434962,253.0
2020-01-02 06:00:00+00:00,98.24463370434962,97.79025070206097,97.64457219623988,97.72776870037649,370.0
2020-01-02 07:00:00+00:00,97.72776870037649,96.75800787309274,96.21242032464417,96.38294798546411,154.0
2020-01-02 08:00:00+00:00,96.38294798546411,96.35880430246303,96.19713630745389,96.3337632891632,148.0
2020-01-02 09:00:00+00:00,96.3337632891632,97.50939601746718,96.87886081332337,97.20825153967785,369.0
2020-01-02 10:00:00+00:00,97.20825153967785,96.94297766869431,96.45430735832053,96.8970909570159,398.0
2020-01-02 11:00:00+00:00,96.8970909570159,98.29977268842725,97.53896004091052,97.82785632955931,511.0
2020-01-02 12:00:00+00:00,97.82785632955931,99.0411043434865,98.43566734738938,98.76202153017645,827.0
2020-01-02 13:00:00+00:00,98.76202153017645,98.56453599920813,98.20598442342244,98.24438237990962,439.0
2020-01-02 14:00:00+00:00,98.24438237990962,96.92169986435901,96.37886953174637,96.76530989074321,307.0
2020-01-02 15:00:00+00:00,96.76530989074321,96.03367553371017,95.88910669609157,96.0242002366585,185.0
2020-01-02 16:00:00+00:00,96.0242002366585,97.20403608543741,96.63656925866074,96.7366595701911,826.0
2020-01-02 17:00:00+00:00,96.7366595701911,96.39199312403115,95.98882616795608,96.24659626601856,565.0
